Sub,word_ID_full,topic
conspiracy,1176,125-74-13-2-1
conspiracy,1177,15-14-10-1-1
conspiracy,1178,621-92-10-1-1
conspiracy,1180,20-19-6-1-1
conspiracy,1184,389-107-11-1-1
conspiracy,1185,389-107-11-1-1
conspiracy,1186,162-86-15-1-1
conspiracy,1187,358-60-15-1-1
conspiracy,1190,699-1-1-1-1
conspiracy,1192,267-20-13-2-1
conspiracy,1193,246-64-13-2-1
conspiracy,1194,414-28-7-1-1
conspiracy,1195,50-41-17-2-1
conspiracy,1196,182-32-7-1-1
conspiracy,1197,13-8-7-1-1
conspiracy,1199,130-72-1-1-1
conspiracy,1208,524-119-1-1-1
conspiracy,1210,255-1-1-1-1
conspiracy,1216,254-100-5-1-1
conspiracy,1218,489-12-1-1-1
conspiracy,1221,802-13-9-1-1
conspiracy,1222,790-48-14-1-1
conspiracy,1223,254-100-5-1-1
conspiracy,1224,799-96-6-1-1
conspiracy,1225,578-52-6-1-1
conspiracy,1226,790-48-14-1-1
conspiracy,1227,245-57-14-1-1
conspiracy,1228,602-12-1-1-1
conspiracy,1235,602-12-1-1-1
conspiracy,1236,689-52-6-1-1
conspiracy,1249,238-29-13-2-1
conspiracy,1250,257-81-10-1-1
conspiracy,1251,615-54-13-2-1
conspiracy,1252,757-77-14-1-1
conspiracy,1253,71-46-2-2-1
conspiracy,1254,622-27-17-2-1
conspiracy,1262,342-81-10-1-1
conspiracy,1266,354-3-3-1-1
conspiracy,1267,537-85-11-1-1
conspiracy,1270,699-1-1-1-1
conspiracy,1273,132-9-8-2-1
conspiracy,1285,161-52-6-1-1
conspiracy,1289,517-116-7-1-1
conspiracy,1290,489-12-1-1-1
conspiracy,1293,488-33-16-1-1
conspiracy,1294,748-116-7-1-1
conspiracy,1303,324-105-5-1-1
conspiracy,1308,350-14-10-1-1
conspiracy,1310,757-77-14-1-1
conspiracy,1313,254-100-5-1-1
conspiracy,1314,456-61-1-1-1
conspiracy,1315,456-61-1-1-1
conspiracy,1316,233-33-16-1-1
conspiracy,1317,356-24-14-1-1
conspiracy,1319,740-48-14-1-1
conspiracy,1321,677-50-10-1-1
conspiracy,1322,391-16-7-1-1
conspiracy,1323,757-77-14-1-1
conspiracy,1324,597-14-10-1-1
conspiracy,1325,417-13-9-1-1
conspiracy,1326,417-13-9-1-1
conspiracy,1329,523-99-19-1-1
conspiracy,1331,408-110-19-1-1
conspiracy,1334,68-2-2-2-1
conspiracy,1335,489-12-1-1-1
conspiracy,1336,114-25-15-1-1
conspiracy,1337,805-18-9-1-1
conspiracy,1338,805-18-9-1-1
conspiracy,1339,805-18-9-1-1
conspiracy,1340,591-52-6-1-1
conspiracy,1341,261-39-5-1-1
conspiracy,1342,640-94-3-1-1
conspiracy,1343,183-85-11-1-1
conspiracy,1344,596-82-11-1-1
conspiracy,1345,230-82-11-1-1
conspiracy,1346,114-25-15-1-1
conspiracy,1347,500-4-2-2-1
conspiracy,1348,420-68-5-1-1
conspiracy,1349,393-109-5-1-1
conspiracy,1350,757-77-14-1-1
conspiracy,1351,68-2-2-2-1
conspiracy,1352,647-54-13-2-1
conspiracy,1355,757-77-14-1-1
conspiracy,1356,13-8-7-1-1
conspiracy,1357,660-12-1-1-1
